EmployeeNumber,Surname,GivenName,Gender,City,JobTitle,DepartmentName,StoreLocation,Division,Age,LengthService,AbsentHours,BusinessUnit
6480,Burns,Aubrey,F,Dawson Creek,Cashier,Customer Service,Dawson Creek,Stores,43.7881391,3.176300031,108.2313014,Stores
6481,Bailey,Stephen,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,51.67430804,4.575448543,94.29834208,Stores
6482,Ruiz,Marion,F,Cortes Island,Dairy Person,Dairy,Cortes Island,Stores,37.63097617,4.475072423,28.52604009,Stores
6483,Knox,Tanya,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,32.73653922,2.55970545,26.85036118,Stores
6484,Thornton,Linwood,M,Sicamous,Dairy Person,Dairy,Kelowna,Stores,41.89267452,6.171509782,16.91504025,Stores
6485,Hunt,Mark,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,43.51249024,6.397242005,28.1053726,Stores
6486,Richmond,Emily,F,Fraser Lake,Cashier,Customer Service,Prince George,Stores,35.2294233,6.615956326,52.33187964,Stores
6487,Cutrer,Craig,M,Kamloops,Dairy Person,Dairy,Kamloops,Stores,34.49974228,1.380749538,14.10709956,Stores
6488,Gandy,Virginia,F,White Rock,Cashier,Customer Service,White Rock,Stores,33.88261657,5.670848726,0,Stores
6489,Cox,Debbra,F,Aldergrove,Baker,Bakery,Aldergrove,Stores,39.27765341,5.931499913,50.91033151,Stores
6490,Richter,Hector,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,30.72911426,6.692876035,15.38365133,Stores
6491,Frazier,David,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,51.13856456,4.527373576,89.30060451,Stores
6492,Tomlin,Iris,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,29.74391219,5.439018776,47.09708109,Stores
6493,Sabella,James,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,41.20151028,6.022378994,29.47325888,Stores
6494,Calderon,Robin,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,38.35563285,6.895212589,9.763875979,Stores
6495,Kelley,Ronnie,M,Richmond,Dairy Person,Dairy,Richmond,Stores,56.4350435,3.452140047,72.09994627,Stores
6496,Lehman,William,M,Wynndel,Baker,Bakery,Cranbrook,Stores,60.81925739,4.435910589,148.582408,Stores
6497,Mills,Allison,F,Terrace,Cashier,Customer Service,Terrace,Stores,49.92968312,3.13347223,96.20789686,Stores
6498,Chamberlain,Raymond,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45.15412718,2.059714395,105.4818678,Stores
6499,Robinson,Linda,F,Coquitlam,Shelf Stocker,Processed Foods,Nanaimo,Stores,44.40350386,6.18394495,107.3242522,Stores
6500,Shook,Clark,M,Whistler,Shelf Stocker,Processed Foods,Squamish,Stores,56.62449607,4.421076731,110.8772692,Stores
6501,Martinez,Carla,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,39.37916431,4.911617522,36.56431136,Stores
6502,Brown,Betty,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,32.65562799,4.03816512,2.728749728,Stores
6503,Patterson,Brian,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33.65840588,5.611785377,30.50004636,Stores
6504,Stults,James,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,44.60502935,5.094556796,45.61670162,Stores
6505,Young,Joseph,M,Port Alberni,Shelf Stocker,Processed Foods,Nanaimo,Stores,45.85715624,3.364970922,110.9448383,Stores
6506,Stoney,Carole,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33.76372026,5.915839947,22.88242057,Stores
6507,Richardson,Courtney,M,Victoria,Baker,Bakery,Victoria,Stores,34.85164928,6.120316531,52.24964446,Stores
6508,Looney,Patricia,F,Nimpo Lake,Shelf Stocker,Processed Foods,Williams Lake,Stores,31.23952319,3.482800375,0,Stores
6509,Polen,John,M,Chilliwack,Shelf Stocker,Processed Foods,Chilliwack,Stores,43.9477351,4.834393534,70.29306613,Stores
6510,Lee,Charlotte,F,Duncan,Cashier,Customer Service,Quesnel,Stores,55.92002492,4.257138265,152.1768128,Stores
6511,Winston,Lupe,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,54.83894572,2.775770799,199.885776,Stores
6512,Clower,Leroy,M,Nelson,Baker,Bakery,Nelson,Stores,55.24615701,5.780394206,127.8582171,Stores
6513,Waggoner,Stephen,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,60.97838593,5.449178466,127.8898875,Stores
6514,Williams,Jose,M,Surrey,Dairy Person,Dairy,Surrey,Stores,33.71384243,2.541859487,52.88162895,Stores
6515,Spears,Raul,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,46.32755547,5.229971396,67.41623863,Stores
6516,Gibbs,Theresa,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,59.4171741,9.051554621,206.7041399,Stores
6517,Phipps,Pauline,F,Beaver Valley,Shelf Stocker,Processed Foods,Williams Lake,Stores,33.23724882,4.562709364,0,Stores
6518,Stevens,Samuel,M,Cranbrook,Baker,Bakery,Cranbrook,Stores,43.91597704,5.724300215,53.69880723,Stores
6519,Silveira,Laura,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43.45141508,3.409923768,83.31255883,Stores
6520,Haynes,Roland,M,Victoria,Baker,Bakery,Victoria,Stores,49.26123626,6.496266767,60.55002965,Stores
6521,Hay,James,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33.09360688,4.680001623,21.53191615,Stores
6522,King,Linda,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,48.69198786,3.198805337,144.9282661,Stores
6523,Wright,Elizabeth,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,49.44075787,3.532856296,114.4522227,Stores
6524,McElroy,Josephine,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,40.37971008,7.047218666,69.58955389,Stores
6525,Collins,Celia,F,Surrey,Dairy Person,Dairy,Surrey,Stores,13.82707367,3.350574117,0,Stores
6526,Kovar,Brandon,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,31.67085052,5.146916847,29.59426704,Stores
6527,Sweet,Jane,F,Kaslo,Baker,Bakery,Cranbrook,Stores,25.81096126,5.04768707,0,Stores
6528,Hamrick,Cynthia,F,Fort Nelson,Dairy Person,Dairy,Fort Nelson,Stores,53.8512977,4.382721586,117.4435845,Stores
6529,Bryant,Lucille,F,Abbotsford,Baker,Bakery,Abbotsford,Stores,30.52174813,4.255579689,31.2844815,Stores
6530,Cato,Anthony,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,33.64248662,6.719806013,37.24187095,Stores
6531,Barnes,Herbert,M,Surrey,Dairy Person,Dairy,Surrey,Stores,60.88482217,5.318167925,164.5403762,Stores
6532,Strom,Marc,M,Port Mcneill,Shelf Stocker,Processed Foods,Nanaimo,Stores,55.0220371,4.042291913,117.1700638,Stores
6533,Ward,Joel,M,Castlegar,Dairy Person,Dairy,Trail,Stores,36.82627701,3.330841697,26.87093473,Stores
6534,Campbell,Tyler,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,49.7046176,6.041713642,102.9902888,Stores
6535,Holland,John,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,44.69382188,1.667580089,58.57518862,Stores
6536,Rivera,Terry,M,Aldergrove,Baker,Bakery,Aldergrove,Stores,48.22678244,5.81057744,86.06499714,Stores
6537,Blecha,Diana,F,Pouce Coupe,Baker,Bakery,Fort St John,Stores,28.95032107,5.097720413,0,Stores
6538,Bruce,Terrell,M,Taylor,Dairy Person,Dairy,Fort St John,Stores,30.25183812,5.572541555,0,Stores
6539,McNish,Magaret,F,Victoria,Baker,Bakery,Victoria,Stores,34.40818267,3.877381634,0,Stores
6540,Hoffman,Waylon,M,Victoria,Baker,Bakery,Victoria,Stores,65.59956718,6.841270548,147.716424,Stores
6541,Taylor,Stephen,F,Granisle,Cashier,Customer Service,Terrace,Stores,35.05206118,4.606081701,26.51156551,Stores
6542,Hyder,David,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,36.38151625,5.730835151,13.26559148,Stores
6543,Evans,James,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,30.3710964,4.318419724,0,Stores
6544,Hohn,Sylvia,F,Fulford Harbour,Baker,Bakery,Victoria,Stores,28.65145823,5.627706003,29.52134262,Stores
6545,Hernandez,Perry,M,Richmond,Dairy Person,Dairy,Richmond,Stores,39.96443261,3.595017039,20.06984014,Stores
6546,Kaplan,Robin,M,Flatrock,Dairy Person,Dairy,Fort St John,Stores,55.58692664,6.393365192,122.6896738,Stores
6547,Guarino,Robin,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,33.83201526,7.084775841,37.11664698,Stores
6548,Fuller,Kathleen,F,Courtenay,Shelf Stocker,Processed Foods,Nanaimo,Stores,36.16821296,3.082593431,29.82147743,Stores
6549,Wolfe,Irving,M,Cache Creek,Dairy Person,Dairy,Kamloops,Stores,33.93447853,2.577198103,0,Stores
6550,Lucas,Virginia,F,Nelson,Baker,Bakery,Nelson,Stores,29.73267346,6.774517724,0,Stores
6551,Lunn,Shawn,M,Victoria,Baker,Bakery,Victoria,Stores,47.93866992,4.161984558,42.88287284,Stores
6552,Cummings,James,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,30.66569036,3.951674302,0,Stores
6553,McKenzie,Marvin,M,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,52.00726898,2.666161585,115.6399697,Stores
6554,Lindstrom,Adriana,F,Duncan,Cashier,Customer Service,Quesnel,Stores,50.3234178,1.571475048,126.7712469,Stores
6555,Daniels,Marion,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,21.04173088,3.572945539,0,Stores
6556,Christofferso,Laurie,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,40.09178473,2.486119702,23.75550987,Stores
6557,Westberry,Andrew,M,Chemainus,Baker,Bakery,Victoria,Stores,47.41163234,3.75676651,71.12024594,Stores
6558,Ayala,Robert,M,Grasmere,Baker,Bakery,Cranbrook,Stores,36.91413523,4.045726167,47.11299548,Stores
6559,Garcia,Kathy,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,51.03650602,3.821522233,122.4239012,Stores
6560,Wells,Chandra,F,Vernon,Cashier,Customer Service,Vernon,Stores,44.05508801,2.975759028,136.288262,Stores
6561,Taylor,Delmer,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,37.48089427,4.123775292,0,Stores
6562,Saxton,Edwina,F,Penticton,Dairy Person,Dairy,Kelowna,Stores,39.31299427,3.440085369,44.386448,Stores
6563,Martin,Janelle,F,Lillooet,Dairy Person,Dairy,Kamloops,Stores,40.4360167,7.903833141,45.75635317,Stores
6564,Weinstein,Shawn,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,51.31086042,4.67740066,97.03320346,Stores
6565,Carrozza,Samantha,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,30.31282026,2.819882375,1.298756881,Stores
6566,Simon,Vaughn,M,Cranbrook,Baker,Bakery,Cranbrook,Stores,57.91166113,4.974630477,127.0074224,Stores
6567,Dryer,Adam,M,Victoria,Baker,Bakery,Victoria,Stores,50.67210423,5.252561764,87.06931836,Stores
6568,Schreffler,Clifford,M,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,45.82686237,5.506698439,63.07650406,Stores
6569,Snider,George,M,Sidney,Dairy Person,Dairy,Victoria,Stores,49.35345481,3.222021521,115.2785336,Stores
6570,Faulkner,Sylvia,F,Campbell River,Shelf Stocker,Processed Foods,Nanaimo,Stores,27.34540471,2.363725348,0,Stores
6571,Client,Paul,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,29.89307673,3.425721107,0,Stores
6572,Simmons,Rosa,F,Okanagan Falls,Cashier,Customer Service,Bella Bella,Stores,35.31440393,3.603811724,27.05439273,Stores
6573,Dobbs,Mathew,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,50.35165271,5.088233299,121.8382438,Stores
6574,Gonzalez,Jerry,M,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,44.72647564,5.837264015,63.15433161,Stores
6575,Oyer,Wanda,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,35.08087159,2.128996914,1.545771665,Stores
6576,Johnson,Theresa,F,Victoria,Dairy Person,Dairy,Victoria,Stores,27.48408931,3.305854963,0,Stores
6577,Santos,Mark,M,Black Pool,Cashier,Customer Service,Dawson Creek,Stores,44.62387255,1.871365084,35.59300356,Stores
6578,Brown,Beverly,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,44.91737116,5.140870577,96.43894422,Stores
6579,Campbell,Robert,M,Sandspit,Dairy Person,Dairy,Victoria,Stores,49.74179975,6.596131084,35.45693707,Stores
6580,Gamble,Belkis,F,Haney,Cashier,Customer Service,Haney,Stores,53.01015541,3.754303006,77.19115242,Stores
6581,Meehan,Emma,F,Surrey,Dairy Person,Dairy,Surrey,Stores,43.63426146,5.636871088,79.67315942,Stores
6582,Erikson,Ashley,F,Cranbrook,Baker,Bakery,Cranbrook,Stores,58.61485085,3.539824774,152.2950759,Stores
6583,Jacques,Charles,M,Chilliwack,Shelf Stocker,Processed Foods,Chilliwack,Stores,40.71555023,3.192322,55.28409299,Stores
6584,Herrera,Debbie,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43.74674229,3.655392384,135.6642791,Stores
6585,Read,Julius,M,Whistler,Shelf Stocker,Processed Foods,Squamish,Stores,36.31960236,4.502572029,28.91501442,Stores
6586,Innocent,Diana,F,Haney,Cashier,Customer Service,Haney,Stores,57.82671505,5.72879761,131.1688417,Stores
6587,Vargas,Eileen,F,Fort St John,Dairy Person,Dairy,Fort St John,Stores,40.09808902,3.675802486,48.11687974,Stores
6588,Sanford,Melvin,M,Sidney,Dairy Person,Dairy,Victoria,Stores,17.38545403,0.012097544,0,Stores
6589,Addis,Eric,M,North Vancouver,Shelf Stocker,Processed Foods,North Vancouver,Stores,38.7256091,5.565699295,0,Stores
6590,Lesko,Lashawnda,F,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,33.82852594,5.054048991,36.60189945,Stores
6591,Say,Joan,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,46.39067779,5.718813325,44.98120445,Stores
6592,Versace,Lorene,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,56.79425736,7.317668565,159.395903,Stores
6593,Boyd,Frank,M,Victoria,Dairy Person,Dairy,Victoria,Stores,45.00609993,4.89696869,82.63733311,Stores
6594,Savarese,Michael,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,51.52033359,0.22722616,105.101297,Stores
6595,Palmer,Charles,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,57.79816946,3.338818541,101.2105921,Stores
6596,Holmes,Kate,F,Nanaimo,Shelf Stocker,Processed Foods,Nanaimo,Stores,41.32403757,4.249370066,30.22208185,Stores
6597,Waters,Edgar,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,41.16974834,6.259540269,79.54822467,Stores
6598,Labrecque,Marie,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,48.81912291,4.566731096,69.42181666,Stores
6599,Schmidt,Christopher,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,60.84465196,4.402235604,126.103164,Stores
6600,Hines,Jerry,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43.98601724,5.39144539,47.29822533,Stores
6601,Anderson,Elton,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,42.7141601,3.80193126,51.20334029,Stores
6602,Silvey,Annie,F,Richmond,Dairy Person,Dairy,Richmond,Stores,28.34420807,3.993511115,13.95482289,Stores
6603,Hicks,Elizabeth,F,Cranbrook,Baker,Bakery,Cranbrook,Stores,40.0176682,6.525859082,66.62454522,Stores
6604,Weber,Chad,M,Victoria,Dairy Person,Dairy,Victoria,Stores,59.6041298,5.932456532,78.38539059,Stores
6605,Westerlund,Lisa,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,35.02059877,4.919536258,26.01594396,Stores
6606,Sullivan,Rhonda,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,52.3579084,3.019327908,137.6460759,Stores
6607,Helms,Russell,M,Coquitlam,Shelf Stocker,Processed Foods,Nanaimo,Stores,40.77330707,5.111834398,46.25555977,Stores
6608,Ruiz,Jamie,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,38.58269226,3.671583936,0,Stores
6609,Stewart,Cara,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,56.20825919,4.247397682,159.138488,Stores
6610,Gholson,Debra,F,Fort St John,Dairy Person,Dairy,Fort St John,Stores,51.6882933,5.009685005,125.7122058,Stores
6611,Lynam,Dorothy,F,Surrey,Dairy Person,Dairy,Surrey,Stores,7.199909004,6.816120798,0,Stores
6612,Martello,Deborah,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,52.89620835,2.59094822,122.5251855,Stores
6613,Miller,Amy,F,Victoria,Dairy Person,Dairy,Victoria,Stores,25.18619786,5.767535083,0,Stores
6614,Otto,Clara,F,Aldergrove,Dairy Person,Dairy,Aldergrove,Stores,55.97318754,4.915732163,123.5684105,Stores
6615,Long,David,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,43.47092934,4.714989374,90.55998649,Stores
6616,Painter,Donald,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,32.98292392,1.366892506,14.03957651,Stores
6617,Roberts,Corey,M,Abbotsford,Baker,Bakery,Abbotsford,Stores,34.65275945,4.900862275,36.78625879,Stores
6618,Landry,Eden,F,Celista,Dairy Person,Dairy,Kamloops,Stores,45.60410525,4.665038526,73.84061634,Stores
6619,Sealy,Lida,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,28.28863156,3.623724716,32.96777525,Stores
6620,Yon,Randy,M,Granisle,Cashier,Customer Service,Terrace,Stores,46.53399426,5.490682812,50.24989612,Stores
6621,Lawrence,John,M,New Westminister,Baker,Bakery,New Westminister,Stores,48.49734987,3.583023774,94.99273238,Stores
6622,Rawlins,Lisa,F,Aldergrove,Dairy Person,Dairy,Aldergrove,Stores,37.30610311,4.56549125,89.13888932,Stores
6623,Robinson,Robert,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,39.41660785,5.809188941,25.0002481,Stores
6624,Henry,Mary,F,New Westminster,Dairy Person,Dairy,New Westminster,Stores,59.48815275,2.872315358,170.0901288,Stores
6625,Takacs,Eddie,M,Victoria,Dairy Person,Dairy,Victoria,Stores,39.54908342,2.291255387,17.21512524,Stores
6626,Conner,Diane,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,53.1377104,4.366817225,144.1928249,Stores
6627,English,John,M,Burnaby,Dairy Person,Dairy,Burnaby,Stores,34.18375305,3.356526878,11.14178863,Stores
6628,Hanson,William,M,Duncan,Cashier,Customer Service,Quesnel,Stores,49.80438782,4.687703207,103.9627623,Stores
6629,Hensley,Frank,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,45.30555341,6.182021747,73.69179028,Stores
6630,Landry,Richard,M,Aldergrove,Dairy Person,Dairy,Aldergrove,Stores,35.42181317,3.059434142,0,Stores
6631,Moore,Patsy,F,Penticton,Dairy Person,Dairy,Kelowna,Stores,23.77875009,4.624542938,0,Stores
6632,Johnson,Nancy,F,Burnaby,Dairy Person,Dairy,Burnaby,Stores,19.15265444,3.060721755,0,Stores
6633,Noonan,Donna,F,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,56.47679361,4.085129195,122.1944562,Stores
6634,Lowe,Robert,M,Langley,Dairy Person,Dairy,Langley,Stores,42.7335867,4.330715402,14.40557127,Stores
6635,Grossman,Mary,F,Abbotsford,Baker,Bakery,Abbotsford,Stores,28.44287128,6.33897713,0,Stores
6636,Sanders,Harry,M,Victoria,Dairy Person,Dairy,Victoria,Stores,39.68938248,6.513446612,52.19826242,Stores
6637,Chapman,George,M,Vancouver,Shelf Stocker,Processed Foods,Vancouver,Stores,38.72925246,5.096752956,96.47807377,Stores
6638,Dickey,Crystal,F,Prince George,Cashier,Customer Service,Prince George,Stores,46.35531111,4.22756313,136.8429777,Stores
6639,Johnson,Bryan,M,Victoria,Dairy Person,Dairy,Victoria,Stores,36.12111088,3.743872973,0,Stores
6640,Drum,Sarah,F,Fort Nelson,Shelf Stocker,Processed Foods,Fort Nelson,Stores,18.29633257,5.120617706,0,Stores
6641,Eisen,Maria,F,Burns Lake,Cashier,Customer Service,Prince George,Stores,39.15667044,5.007591353,27.11167214,Stores
6642,Frazier,Linda,F,Victoria,Dairy Person,Dairy,Victoria,Stores,23.99412728,6.348631347,0,Stores
6643,Charles,Armando,M,Ladysmith,Dairy Person,Dairy,Victoria,Stores,36.74322471,2.648312155,0,Stores
6644,Lee,William,M,Vancouver,Cashier,Customer Service,Vancouver,Stores,48.70658049,4.972716516,94.10958559,Stores
6645,Gambrel,Stephanie,F,Decker Lake,Cashier,Customer Service,Prince George,Stores,23.50075242,5.205384482,0,Stores
6646,Frates,Deborah,F,Penticton,Dairy Person,Dairy,Kelowna,Stores,37.64052943,4.474188963,82.73140013,Stores
6647,Trevino,Lorna,F,Whistler,Shelf Stocker,Processed Foods,Squamish,Stores,40.89238095,1.793618552,47.70162028,Stores
6648,Elmore,Peter,M,New Westminster,Dairy Person,Dairy,New Westminster,Stores,38.69316815,3.572429016,0,Stores
6649,Perez,Jacob,M,Kimberley,Baker,Bakery,Cranbrook,Stores,59.38450388,4.377743288,98.75692639,Stores
6650,Harder,Stefanie,F,Vernon,Cashier,Customer Service,Vernon,Stores,53.69893712,3.587682875,175.1260457,Stores
6651,Hampton,Brenda,F,Victoria,Dairy Person,Dairy,Victoria,Stores,26.67730278,2.515125485,0,Stores
6652,Walden,Jason,M,North Vancouver,Shelf Stocker,Processed Foods,North Vancouver,Stores,41.79758791,4.763961272,42.65240696,Stores
6653,Cohan,Nancy,F,Fruitvale,Dairy Person,Dairy,Kelowna,Stores,41.00457163,3.527398928,57.15464372,Stores
6654,Matta,Betty,F,Fort Nelson,Shelf Stocker,Processed Foods,Fort Nelson,Stores,49.57925634,7.388841362,119.8369012,Stores
6655,Modlin,Emily,F,Burns Lake,Cashier,Customer Service,Prince George,Stores,38.79869557,7.1412314,55.58037946,Stores
6656,Jacobs,Lisa,F,Prince George,Cashier,Customer Service,Prince George,Stores,37.33375259,5.454022691,45.41220386,Stores
6657,Chappell,Jean,F,Surrey,Shelf Stocker,Processed Foods,Surrey,Stores,49.59972592,6.084858864,75.82113189,Stores
6658,Clark,Jeff,M,Terrace,Cashier,Customer Service,Terrace,Stores,35.45842117,4.771892319,63.81888652,Stores
6659,Renzi,Samuel,M,Port Coquitlam,Cashier,Customer Service,Port Coquitlam,Stores,28.22005063,4.577066558,0,Stores
6660,Shingleton,Denise,F,Crawford Bay,Baker,Bakery,Cranbrook,Stores,44.2809359,6.722589471,69.12452227,Stores
